,micrograph,created_at,_rlnCtfFigureOfMerit #11,_rlnDefocusAngle #5,_rlnCtfMaxResolution #12,motioncor_aligned_no_DW,gctf_ctf_fit,motioncor_log,gctf_epa_log,Defocus_U,_rlnDetectorPixelSize #10,Defocus_V,_rlnVoltage #6,Resolution,_rlnDefocusU #3,_rlnSphericalAberration #7,_rlnPhaseShift #13,_rlnMagnification #9,Angle,_rlnAmplitudeContrast #8,_rlnCtfImage #2,_rlnMicrographName #1,gctf_log,_rlnDefocusV #4,motioncor_aligned_DW,Defocus,delta_Defocus
343,20S_085_Mar28_19.06.40,2017-12-15 17:14:35.388721,0.034841000000000004,15.928148,2.386747,motioncor/20S_085_Mar28_19.06.40.mrc,gctf/20S_085_Mar28_19.06.40.ctf,motioncor/20S_085_Mar28_19.06.40_DriftCorr.log,gctf/20S_085_Mar28_19.06.40_EPA.log,5.4070100000000005,1.06,5.2085099999999995,300.0,2.5299240000000003,5407.014647999999,2.62,97.75016,10000.0,15.93,0.1,/home/viktor/Downloads/input/20S_085_Mar28_19.06.40/20S_085_Mar28_19.06.40.ctf:mrc,/home/viktor/Downloads/input/20S_085_Mar28_19.06.40/20S_085_Mar28_19.06.40.mrc,gctf/20S_085_Mar28_19.06.40_gctf.log,5208.510742,motioncor/20S_085_Mar28_19.06.40_DW.mrc,5.30776,0.19850000000000007
344,20S_084_Mar28_19.04.38,2017-12-15 17:15:05.854975,0.035588999999999996,13.743808999999999,2.804312,motioncor/20S_084_Mar28_19.04.38.mrc,gctf/20S_084_Mar28_19.04.38.ctf,motioncor/20S_084_Mar28_19.04.38_DriftCorr.log,gctf/20S_084_Mar28_19.04.38_EPA.log,5.33635,1.06,5.184769999999999,300.0,3.100557,5336.345215,2.62,98.543182,10000.0,13.74,0.1,/home/viktor/Downloads/input/20S_084_Mar28_19.04.38/20S_084_Mar28_19.04.38.ctf:mrc,/home/viktor/Downloads/input/20S_084_Mar28_19.04.38/20S_084_Mar28_19.04.38.mrc,gctf/20S_084_Mar28_19.04.38_gctf.log,5184.77002,motioncor/20S_084_Mar28_19.04.38_DW.mrc,5.260560000000001,0.15158000000000005
345,20S_083_Mar28_19.02.36,2017-12-15 17:15:36.327324,0.038981,12.255466,2.367237,motioncor/20S_083_Mar28_19.02.36.mrc,gctf/20S_083_Mar28_19.02.36.ctf,motioncor/20S_083_Mar28_19.02.36_DriftCorr.log,gctf/20S_083_Mar28_19.02.36_EPA.log,5.45995,1.06,5.2904399999999985,300.0,3.080766,5459.951172,2.62,96.593979,10000.0,12.26,0.1,/home/viktor/Downloads/input/20S_083_Mar28_19.02.36/20S_083_Mar28_19.02.36.ctf:mrc,/home/viktor/Downloads/input/20S_083_Mar28_19.02.36/20S_083_Mar28_19.02.36.mrc,gctf/20S_083_Mar28_19.02.36_gctf.log,5290.439453,motioncor/20S_083_Mar28_19.02.36_DW.mrc,5.375195,0.16951000000000072
346,20S_082_Mar28_19.00.34,2017-12-15 17:16:06.793640,0.034319999999999996,12.741892,2.732,motioncor/20S_082_Mar28_19.00.34.mrc,gctf/20S_082_Mar28_19.00.34.ctf,motioncor/20S_082_Mar28_19.00.34_DriftCorr.log,gctf/20S_082_Mar28_19.00.34_EPA.log,5.66374,1.06,5.47083,300.0,3.308362,5663.744140999999,2.62,95.729675,10000.0,12.74,0.1,/home/viktor/Downloads/input/20S_082_Mar28_19.00.34/20S_082_Mar28_19.00.34.ctf:mrc,/home/viktor/Downloads/input/20S_082_Mar28_19.00.34/20S_082_Mar28_19.00.34.mrc,gctf/20S_082_Mar28_19.00.34_gctf.log,5470.834961,motioncor/20S_082_Mar28_19.00.34_DW.mrc,5.567285,0.19290999999999947
347,20S_081_Mar28_18.58.32,2017-12-15 17:16:37.267194,0.039299,11.189064,2.846579,motioncor/20S_081_Mar28_18.58.32.mrc,gctf/20S_081_Mar28_18.58.32.ctf,motioncor/20S_081_Mar28_18.58.32_DriftCorr.log,gctf/20S_081_Mar28_18.58.32_EPA.log,5.9341800000000005,1.06,5.74376,300.0,2.995779,5934.183594,2.62,84.633156,10000.0,11.19,0.1,/home/viktor/Downloads/input/20S_081_Mar28_18.58.32/20S_081_Mar28_18.58.32.ctf:mrc,/home/viktor/Downloads/input/20S_081_Mar28_18.58.32/20S_081_Mar28_18.58.32.mrc,gctf/20S_081_Mar28_18.58.32_gctf.log,5743.763672,motioncor/20S_081_Mar28_18.58.32_DW.mrc,5.8389700000000015,0.19042000000000048
348,20S_080_Mar28_18.56.30,2017-12-15 17:17:07.788485,0.037057,8.181704,2.598014,motioncor/20S_080_Mar28_18.56.30.mrc,gctf/20S_080_Mar28_18.56.30.ctf,motioncor/20S_080_Mar28_18.56.30_DriftCorr.log,gctf/20S_080_Mar28_18.56.30_EPA.log,5.843780000000001,1.06,5.635280000000001,300.0,3.120603,5843.77832,2.62,91.738625,10000.0,8.18,0.1,/home/viktor/Downloads/input/20S_080_Mar28_18.56.30/20S_080_Mar28_18.56.30.ctf:mrc,/home/viktor/Downloads/input/20S_080_Mar28_18.56.30/20S_080_Mar28_18.56.30.mrc,gctf/20S_080_Mar28_18.56.30_gctf.log,5635.28125,motioncor/20S_080_Mar28_18.56.30_DW.mrc,5.7395299999999985,0.2084999999999999
349,20S_079_Mar28_18.54.29,2017-12-15 17:17:38.228973,0.039532,6.846357000000001,2.562761,motioncor/20S_079_Mar28_18.54.29.mrc,gctf/20S_079_Mar28_18.54.29.ctf,motioncor/20S_079_Mar28_18.54.29_DriftCorr.log,gctf/20S_079_Mar28_18.54.29_EPA.log,5.52812,1.06,5.3855200000000005,300.0,3.067712,5528.115723,2.62,87.891602,10000.0,6.85,0.1,/home/viktor/Downloads/input/20S_079_Mar28_18.54.29/20S_079_Mar28_18.54.29.ctf:mrc,/home/viktor/Downloads/input/20S_079_Mar28_18.54.29/20S_079_Mar28_18.54.29.mrc,gctf/20S_079_Mar28_18.54.29_gctf.log,5385.519043,motioncor/20S_079_Mar28_18.54.29_DW.mrc,5.45682,0.14259999999999895
350,20S_078_Mar28_18.52.26,2017-12-15 17:18:08.695605,0.030026999999999998,8.441715,2.6422630000000003,motioncor/20S_078_Mar28_18.52.26.mrc,gctf/20S_078_Mar28_18.52.26.ctf,motioncor/20S_078_Mar28_18.52.26_DriftCorr.log,gctf/20S_078_Mar28_18.52.26_EPA.log,4.8720099999999995,1.06,4.74354,300.0,2.923203,4872.01416,2.62,88.30708299999999,10000.0,8.44,0.1,/home/viktor/Downloads/input/20S_078_Mar28_18.52.26/20S_078_Mar28_18.52.26.ctf:mrc,/home/viktor/Downloads/input/20S_078_Mar28_18.52.26/20S_078_Mar28_18.52.26.mrc,gctf/20S_078_Mar28_18.52.26_gctf.log,4743.544434,motioncor/20S_078_Mar28_18.52.26_DW.mrc,4.807775,0.12847000000000008
351,20S_077_Mar28_18.50.24,2017-12-15 17:18:39.163704,0.026902,9.801383999999999,3.033436,motioncor/20S_077_Mar28_18.50.24.mrc,gctf/20S_077_Mar28_18.50.24.ctf,motioncor/20S_077_Mar28_18.50.24_DriftCorr.log,gctf/20S_077_Mar28_18.50.24_EPA.log,4.70332,1.06,4.57702,300.0,3.175351,4703.320312,2.62,73.731964,10000.0,9.8,0.1,/home/viktor/Downloads/input/20S_077_Mar28_18.50.24/20S_077_Mar28_18.50.24.ctf:mrc,/home/viktor/Downloads/input/20S_077_Mar28_18.50.24/20S_077_Mar28_18.50.24.mrc,gctf/20S_077_Mar28_18.50.24_gctf.log,4577.023438,motioncor/20S_077_Mar28_18.50.24_DW.mrc,4.6401699999999995,0.12629999999999966
352,20S_076_Mar28_18.48.22,2017-12-15 17:19:09.641689,0.034595,8.617488999999999,2.744081,motioncor/20S_076_Mar28_18.48.22.mrc,gctf/20S_076_Mar28_18.48.22.ctf,motioncor/20S_076_Mar28_18.48.22_DriftCorr.log,gctf/20S_076_Mar28_18.48.22_EPA.log,5.15653,1.06,4.94424,300.0,2.824369,5156.531738000001,2.62,78.87406899999999,10000.0,8.62,0.1,/home/viktor/Downloads/input/20S_076_Mar28_18.48.22/20S_076_Mar28_18.48.22.ctf:mrc,/home/viktor/Downloads/input/20S_076_Mar28_18.48.22/20S_076_Mar28_18.48.22.mrc,gctf/20S_076_Mar28_18.48.22_gctf.log,4944.23584,motioncor/20S_076_Mar28_18.48.22_DW.mrc,5.0503849999999995,0.2122900000000003
353,20S_075_Mar28_18.46.09,2017-12-15 17:19:40.113891,0.026592,12.484835,2.7934919999999996,motioncor/20S_075_Mar28_18.46.09.mrc,gctf/20S_075_Mar28_18.46.09.ctf,motioncor/20S_075_Mar28_18.46.09_DriftCorr.log,gctf/20S_075_Mar28_18.46.09_EPA.log,6.047619999999999,1.06,5.82649,300.0,3.065547,6047.623535,2.62,67.705086,10000.0,12.48,0.1,/home/viktor/Downloads/input/20S_075_Mar28_18.46.09/20S_075_Mar28_18.46.09.ctf:mrc,/home/viktor/Downloads/input/20S_075_Mar28_18.46.09/20S_075_Mar28_18.46.09.mrc,gctf/20S_075_Mar28_18.46.09_gctf.log,5826.490723,motioncor/20S_075_Mar28_18.46.09_DW.mrc,5.937055,0.2211300000000005
354,20S_074_Mar28_18.44.06,2017-12-15 17:20:10.583321,0.028776999999999997,16.787964000000002,3.01868,motioncor/20S_074_Mar28_18.44.06.mrc,gctf/20S_074_Mar28_18.44.06.ctf,motioncor/20S_074_Mar28_18.44.06_DriftCorr.log,gctf/20S_074_Mar28_18.44.06_EPA.log,6.0791900000000005,1.06,5.83772,300.0,3.156889,6079.189941,2.62,68.496368,10000.0,16.79,0.1,/home/viktor/Downloads/input/20S_074_Mar28_18.44.06/20S_074_Mar28_18.44.06.ctf:mrc,/home/viktor/Downloads/input/20S_074_Mar28_18.44.06/20S_074_Mar28_18.44.06.mrc,gctf/20S_074_Mar28_18.44.06_gctf.log,5837.715332,motioncor/20S_074_Mar28_18.44.06_DW.mrc,5.958455000000001,0.24146999999999966
355,20S_073_Mar28_18.42.04,2017-12-15 17:20:41.098006,0.049186,11.653568,2.826207,motioncor/20S_073_Mar28_18.42.04.mrc,gctf/20S_073_Mar28_18.42.04.ctf,motioncor/20S_073_Mar28_18.42.04_DriftCorr.log,gctf/20S_073_Mar28_18.42.04_EPA.log,5.9241,1.06,5.70172,300.0,3.258725,5924.104004,2.62,62.394798,10000.0,11.65,0.1,/home/viktor/Downloads/input/20S_073_Mar28_18.42.04/20S_073_Mar28_18.42.04.ctf:mrc,/home/viktor/Downloads/input/20S_073_Mar28_18.42.04/20S_073_Mar28_18.42.04.mrc,gctf/20S_073_Mar28_18.42.04_gctf.log,5701.718261999999,motioncor/20S_073_Mar28_18.42.04_DW.mrc,5.81291,0.22238000000000024
356,20S_072_Mar28_18.40.02,2017-12-15 17:21:11.668145,0.045274,12.146028999999999,2.775642,motioncor/20S_072_Mar28_18.40.02.mrc,gctf/20S_072_Mar28_18.40.02.ctf,motioncor/20S_072_Mar28_18.40.02_DriftCorr.log,gctf/20S_072_Mar28_18.40.02_EPA.log,5.7506900000000005,1.06,5.56615,300.0,3.044064,5750.694824,2.62,55.382290000000005,10000.0,12.15,0.1,/home/viktor/Downloads/input/20S_072_Mar28_18.40.02/20S_072_Mar28_18.40.02.ctf:mrc,/home/viktor/Downloads/input/20S_072_Mar28_18.40.02/20S_072_Mar28_18.40.02.mrc,gctf/20S_072_Mar28_18.40.02_gctf.log,5566.146973,motioncor/20S_072_Mar28_18.40.02_DW.mrc,5.65842,0.18454000000000012
357,20S_071_Mar28_18.18.02,2017-12-15 17:21:42.137924,0.037170999999999996,88.43483,2.732,motioncor/20S_071_Mar28_18.18.02.mrc,gctf/20S_071_Mar28_18.18.02.ctf,motioncor/20S_071_Mar28_18.18.02_DriftCorr.log,gctf/20S_071_Mar28_18.18.02_EPA.log,5.04556,1.06,5.16258,300.0,3.129596,5045.558105,2.62,21.019489,10000.0,88.43,0.1,/home/viktor/Downloads/input/20S_071_Mar28_18.18.02/20S_071_Mar28_18.18.02.ctf:mrc,/home/viktor/Downloads/input/20S_071_Mar28_18.18.02/20S_071_Mar28_18.18.02.mrc,gctf/20S_071_Mar28_18.18.02_gctf.log,5162.57666,motioncor/20S_071_Mar28_18.18.02_DW.mrc,5.10407,-0.11702000000000012
358,20S_070_Mar28_18.15.42,2017-12-15 17:22:12.651621,0.038058999999999996,12.511461,2.681407,motioncor/20S_070_Mar28_18.15.42.mrc,gctf/20S_070_Mar28_18.15.42.ctf,motioncor/20S_070_Mar28_18.15.42_DriftCorr.log,gctf/20S_070_Mar28_18.15.42_EPA.log,5.08311,1.06,4.96345,300.0,2.820701,5083.105469,2.62,116.003487,10000.0,12.51,0.1,/home/viktor/Downloads/input/20S_070_Mar28_18.15.42/20S_070_Mar28_18.15.42.ctf:mrc,/home/viktor/Downloads/input/20S_070_Mar28_18.15.42/20S_070_Mar28_18.15.42.mrc,gctf/20S_070_Mar28_18.15.42_gctf.log,4963.447265999999,motioncor/20S_070_Mar28_18.15.42_DW.mrc,5.023280000000001,0.11965999999999966
359,20S_069_Mar28_18.13.21,2017-12-15 17:22:43.444006,0.036985000000000004,6.321648000000001,2.73889,motioncor/20S_069_Mar28_18.13.21.mrc,gctf/20S_069_Mar28_18.13.21.ctf,motioncor/20S_069_Mar28_18.13.21_DriftCorr.log,gctf/20S_069_Mar28_18.13.21_EPA.log,5.28172,1.06,5.179790000000001,300.0,2.959046,5281.719727000001,2.62,107.766296,10000.0,6.32,0.1,/home/viktor/Downloads/input/20S_069_Mar28_18.13.21/20S_069_Mar28_18.13.21.ctf:mrc,/home/viktor/Downloads/input/20S_069_Mar28_18.13.21/20S_069_Mar28_18.13.21.mrc,gctf/20S_069_Mar28_18.13.21_gctf.log,5179.791992,motioncor/20S_069_Mar28_18.13.21_DW.mrc,5.230755,0.1019300000000003
360,20S_068_Mar28_18.11.00,2017-12-15 17:23:14.551297,0.036586,15.408363,2.605807,motioncor/20S_068_Mar28_18.11.00.mrc,gctf/20S_068_Mar28_18.11.00.ctf,motioncor/20S_068_Mar28_18.11.00_DriftCorr.log,gctf/20S_068_Mar28_18.11.00_EPA.log,5.65721,1.06,5.56292,300.0,3.217689,5657.209961,2.62,112.527817,10000.0,15.41,0.1,/home/viktor/Downloads/input/20S_068_Mar28_18.11.00/20S_068_Mar28_18.11.00.ctf:mrc,/home/viktor/Downloads/input/20S_068_Mar28_18.11.00/20S_068_Mar28_18.11.00.mrc,gctf/20S_068_Mar28_18.11.00_gctf.log,5562.916015999999,motioncor/20S_068_Mar28_18.11.00_DW.mrc,5.6100650000000005,0.09428999999999997
361,20S_067_Mar28_18.08.39,2017-12-15 17:23:45.463192,0.034671,21.433892999999998,3.111662,motioncor/20S_067_Mar28_18.08.39.mrc,gctf/20S_067_Mar28_18.08.39.ctf,motioncor/20S_067_Mar28_18.08.39_DriftCorr.log,gctf/20S_067_Mar28_18.08.39_EPA.log,5.63117,1.06,5.50858,300.0,3.273459,5631.166992,2.62,112.99575,10000.0,21.43,0.1,/home/viktor/Downloads/input/20S_067_Mar28_18.08.39/20S_067_Mar28_18.08.39.ctf:mrc,/home/viktor/Downloads/input/20S_067_Mar28_18.08.39/20S_067_Mar28_18.08.39.mrc,gctf/20S_067_Mar28_18.08.39_gctf.log,5508.579102000001,motioncor/20S_067_Mar28_18.08.39_DW.mrc,5.569875,0.12258999999999975
362,20S_066_Mar28_18.06.18,2017-12-15 17:24:16.501687,0.039102,11.320534,2.839137,motioncor/20S_066_Mar28_18.06.18.mrc,gctf/20S_066_Mar28_18.06.18.ctf,motioncor/20S_066_Mar28_18.06.18_DriftCorr.log,gctf/20S_066_Mar28_18.06.18_EPA.log,5.15184,1.06,5.0286800000000005,300.0,3.004066,5151.839844,2.62,106.569244,10000.0,11.32,0.1,/home/viktor/Downloads/input/20S_066_Mar28_18.06.18/20S_066_Mar28_18.06.18.ctf:mrc,/home/viktor/Downloads/input/20S_066_Mar28_18.06.18/20S_066_Mar28_18.06.18.mrc,gctf/20S_066_Mar28_18.06.18_gctf.log,5028.683594,motioncor/20S_066_Mar28_18.06.18_DW.mrc,5.09026,0.12315999999999948
363,20S_065_Mar28_18.03.58,2017-12-15 17:24:47.451330,0.03259,19.947868,2.5225779999999998,motioncor/20S_065_Mar28_18.03.58.mrc,gctf/20S_065_Mar28_18.03.58.ctf,motioncor/20S_065_Mar28_18.03.58_DriftCorr.log,gctf/20S_065_Mar28_18.03.58_EPA.log,4.74374,1.06,4.62967,300.0,3.412317,4743.737793,2.62,111.789597,10000.0,19.95,0.1,/home/viktor/Downloads/input/20S_065_Mar28_18.03.58/20S_065_Mar28_18.03.58.ctf:mrc,/home/viktor/Downloads/input/20S_065_Mar28_18.03.58/20S_065_Mar28_18.03.58.mrc,gctf/20S_065_Mar28_18.03.58_gctf.log,4629.674316,motioncor/20S_065_Mar28_18.03.58_DW.mrc,4.686705,0.1140699999999999
364,20S_064_Mar28_18.01.37,2017-12-15 17:25:17.992979,0.024531999999999998,6.229652,2.780973,motioncor/20S_064_Mar28_18.01.37.mrc,gctf/20S_064_Mar28_18.01.37.ctf,motioncor/20S_064_Mar28_18.01.37_DriftCorr.log,gctf/20S_064_Mar28_18.01.37_EPA.log,4.29367,1.06,4.2242,300.0,2.874838,4293.67041,2.62,109.149918,10000.0,6.23,0.1,/home/viktor/Downloads/input/20S_064_Mar28_18.01.37/20S_064_Mar28_18.01.37.ctf:mrc,/home/viktor/Downloads/input/20S_064_Mar28_18.01.37/20S_064_Mar28_18.01.37.mrc,gctf/20S_064_Mar28_18.01.37_gctf.log,4224.19873,motioncor/20S_064_Mar28_18.01.37_DW.mrc,4.258934999999999,0.06946999999999992
365,20S_063_Mar28_17.59.16,2017-12-15 17:25:48.551205,0.042503,19.422722,2.979342,motioncor/20S_063_Mar28_17.59.16.mrc,gctf/20S_063_Mar28_17.59.16.ctf,motioncor/20S_063_Mar28_17.59.16_DriftCorr.log,gctf/20S_063_Mar28_17.59.16_EPA.log,5.5752700000000015,1.06,5.4135599999999995,300.0,3.134112,5575.266113000001,2.62,100.483345,10000.0,19.42,0.1,/home/viktor/Downloads/input/20S_063_Mar28_17.59.16/20S_063_Mar28_17.59.16.ctf:mrc,/home/viktor/Downloads/input/20S_063_Mar28_17.59.16/20S_063_Mar28_17.59.16.mrc,gctf/20S_063_Mar28_17.59.16_gctf.log,5413.561035,motioncor/20S_063_Mar28_17.59.16_DW.mrc,5.494415000000001,0.16171000000000024
366,20S_062_Mar28_17.57.03,2017-12-15 17:26:19.086095,0.028533,13.282764000000002,2.713229,motioncor/20S_062_Mar28_17.57.03.mrc,gctf/20S_062_Mar28_17.57.03.ctf,motioncor/20S_062_Mar28_17.57.03_DriftCorr.log,gctf/20S_062_Mar28_17.57.03_EPA.log,5.3332700000000015,1.06,5.2167200000000005,300.0,3.300821,5333.271484000001,2.62,92.589027,10000.0,13.28,0.1,/home/viktor/Downloads/input/20S_062_Mar28_17.57.03/20S_062_Mar28_17.57.03.ctf:mrc,/home/viktor/Downloads/input/20S_062_Mar28_17.57.03/20S_062_Mar28_17.57.03.mrc,gctf/20S_062_Mar28_17.57.03_gctf.log,5216.724609000001,motioncor/20S_062_Mar28_17.57.03_DW.mrc,5.2749950000000005,0.11655000000000015
367,20S_061_Mar28_17.54.42,2017-12-15 17:26:49.584426,0.028314999999999996,14.273457999999998,2.365948,motioncor/20S_061_Mar28_17.54.42.mrc,gctf/20S_061_Mar28_17.54.42.ctf,motioncor/20S_061_Mar28_17.54.42_DriftCorr.log,gctf/20S_061_Mar28_17.54.42_EPA.log,5.55915,1.06,5.410819999999998,300.0,2.989594,5559.149414,2.62,108.995995,10000.0,14.27,0.1,/home/viktor/Downloads/input/20S_061_Mar28_17.54.42/20S_061_Mar28_17.54.42.ctf:mrc,/home/viktor/Downloads/input/20S_061_Mar28_17.54.42/20S_061_Mar28_17.54.42.mrc,gctf/20S_061_Mar28_17.54.42_gctf.log,5410.823242,motioncor/20S_061_Mar28_17.54.42_DW.mrc,5.484985,0.14833000000000052
368,20S_060_Mar28_17.52.20,2017-12-15 17:27:20.049802,0.048762,16.526054000000002,2.95502,motioncor/20S_060_Mar28_17.52.20.mrc,gctf/20S_060_Mar28_17.52.20.ctf,motioncor/20S_060_Mar28_17.52.20_DriftCorr.log,gctf/20S_060_Mar28_17.52.20_EPA.log,5.55037,1.06,5.42375,300.0,3.163787,5550.374022999999,2.62,88.991867,10000.0,16.53,0.1,/home/viktor/Downloads/input/20S_060_Mar28_17.52.20/20S_060_Mar28_17.52.20.ctf:mrc,/home/viktor/Downloads/input/20S_060_Mar28_17.52.20/20S_060_Mar28_17.52.20.mrc,gctf/20S_060_Mar28_17.52.20_gctf.log,5423.754883,motioncor/20S_060_Mar28_17.52.20_DW.mrc,5.48706,0.12661999999999995
369,20S_059_Mar28_17.50.00,2017-12-15 17:27:50.515684,0.0471,22.944595,2.668231,motioncor/20S_059_Mar28_17.50.00.mrc,gctf/20S_059_Mar28_17.50.00.ctf,motioncor/20S_059_Mar28_17.50.00_DriftCorr.log,gctf/20S_059_Mar28_17.50.00_EPA.log,5.4005600000000005,1.06,5.29251,300.0,2.747552,5400.561522999999,2.62,80.165405,10000.0,22.94,0.1,/home/viktor/Downloads/input/20S_059_Mar28_17.50.00/20S_059_Mar28_17.50.00.ctf:mrc,/home/viktor/Downloads/input/20S_059_Mar28_17.50.00/20S_059_Mar28_17.50.00.mrc,gctf/20S_059_Mar28_17.50.00_gctf.log,5292.507812,motioncor/20S_059_Mar28_17.50.00_DW.mrc,5.346535,0.10805000000000042
370,20S_058_Mar28_17.47.39,2017-12-15 17:28:20.986855,0.035008,22.001976000000003,2.9875380000000002,motioncor/20S_058_Mar28_17.47.39.mrc,gctf/20S_058_Mar28_17.47.39.ctf,motioncor/20S_058_Mar28_17.47.39_DriftCorr.log,gctf/20S_058_Mar28_17.47.39_EPA.log,5.0324300000000015,1.06,4.90031,300.0,3.122847,5032.42627,2.62,94.379906,10000.0,22.0,0.1,/home/viktor/Downloads/input/20S_058_Mar28_17.47.39/20S_058_Mar28_17.47.39.ctf:mrc,/home/viktor/Downloads/input/20S_058_Mar28_17.47.39/20S_058_Mar28_17.47.39.mrc,gctf/20S_058_Mar28_17.47.39_gctf.log,4900.309082,motioncor/20S_058_Mar28_17.47.39_DW.mrc,4.9663699999999995,0.13212000000000046
371,20S_057_Mar28_17.45.18,2017-12-15 17:28:51.460310,0.034575999999999996,16.372559,2.402588,motioncor/20S_057_Mar28_17.45.18.mrc,gctf/20S_057_Mar28_17.45.18.ctf,motioncor/20S_057_Mar28_17.45.18_DriftCorr.log,gctf/20S_057_Mar28_17.45.18_EPA.log,5.11899,1.06,4.96804,300.0,3.131853,5118.98584,2.62,94.07261700000001,10000.0,16.37,0.1,/home/viktor/Downloads/input/20S_057_Mar28_17.45.18/20S_057_Mar28_17.45.18.ctf:mrc,/home/viktor/Downloads/input/20S_057_Mar28_17.45.18/20S_057_Mar28_17.45.18.mrc,gctf/20S_057_Mar28_17.45.18_gctf.log,4968.035645,motioncor/20S_057_Mar28_17.45.18_DW.mrc,5.043514999999998,0.15094999999999992
372,20S_056_Mar28_17.42.56,2017-12-15 17:29:22.324104,0.034992,14.996061,2.309346,motioncor/20S_056_Mar28_17.42.56.mrc,gctf/20S_056_Mar28_17.42.56.ctf,motioncor/20S_056_Mar28_17.42.56_DriftCorr.log,gctf/20S_056_Mar28_17.42.56_EPA.log,5.25418,1.06,5.1380300000000005,300.0,3.006145,5254.184082,2.62,82.15864599999999,10000.0,15.0,0.1,/home/viktor/Downloads/input/20S_056_Mar28_17.42.56/20S_056_Mar28_17.42.56.ctf:mrc,/home/viktor/Downloads/input/20S_056_Mar28_17.42.56/20S_056_Mar28_17.42.56.mrc,gctf/20S_056_Mar28_17.42.56_gctf.log,5138.032715,motioncor/20S_056_Mar28_17.42.56_DW.mrc,5.196104999999998,0.1161500000000002
373,20S_055_Mar28_17.40.35,2017-12-15 17:29:53.079277,0.038564999999999995,18.15201,2.857816,motioncor/20S_055_Mar28_17.40.35.mrc,gctf/20S_055_Mar28_17.40.35.ctf,motioncor/20S_055_Mar28_17.40.35_DriftCorr.log,gctf/20S_055_Mar28_17.40.35_EPA.log,5.71519,1.06,5.58281,300.0,2.945003,5715.1875,2.62,92.908493,10000.0,18.15,0.1,/home/viktor/Downloads/input/20S_055_Mar28_17.40.35/20S_055_Mar28_17.40.35.ctf:mrc,/home/viktor/Downloads/input/20S_055_Mar28_17.40.35/20S_055_Mar28_17.40.35.mrc,gctf/20S_055_Mar28_17.40.35_gctf.log,5582.808594,motioncor/20S_055_Mar28_17.40.35_DW.mrc,5.649,0.1323799999999995
374,20S_054_Mar28_17.38.14,2017-12-15 17:30:24.247755,0.037167,22.683723,2.496483,motioncor/20S_054_Mar28_17.38.14.mrc,gctf/20S_054_Mar28_17.38.14.ctf,motioncor/20S_054_Mar28_17.38.14_DriftCorr.log,gctf/20S_054_Mar28_17.38.14_EPA.log,5.7064200000000005,1.06,5.56342,300.0,2.793492,5706.42041,2.62,87.963516,10000.0,22.68,0.1,/home/viktor/Downloads/input/20S_054_Mar28_17.38.14/20S_054_Mar28_17.38.14.ctf:mrc,/home/viktor/Downloads/input/20S_054_Mar28_17.38.14/20S_054_Mar28_17.38.14.mrc,gctf/20S_054_Mar28_17.38.14_gctf.log,5563.424316,motioncor/20S_054_Mar28_17.38.14_DW.mrc,5.63492,0.14300000000000068
375,20S_053_Mar28_17.35.54,2017-12-15 17:30:55.212769,0.03703,20.174093,2.437643,motioncor/20S_053_Mar28_17.35.54.mrc,gctf/20S_053_Mar28_17.35.54.ctf,motioncor/20S_053_Mar28_17.35.54_DriftCorr.log,gctf/20S_053_Mar28_17.35.54_EPA.log,5.10274,1.06,4.97314,300.0,2.840994,5102.739746,2.62,73.477074,10000.0,20.17,0.1,/home/viktor/Downloads/input/20S_053_Mar28_17.35.54/20S_053_Mar28_17.35.54.ctf:mrc,/home/viktor/Downloads/input/20S_053_Mar28_17.35.54/20S_053_Mar28_17.35.54.mrc,gctf/20S_053_Mar28_17.35.54_gctf.log,4973.137207,motioncor/20S_053_Mar28_17.35.54_DW.mrc,5.037940000000001,0.12959999999999994
376,20S_052_Mar28_17.33.32,2017-12-15 17:31:25.698043,0.030206,16.302761,2.309346,motioncor/20S_052_Mar28_17.33.32.mrc,gctf/20S_052_Mar28_17.33.32.ctf,motioncor/20S_052_Mar28_17.33.32_DriftCorr.log,gctf/20S_052_Mar28_17.33.32_EPA.log,4.8854799999999985,1.06,4.76255,300.0,3.054768,4885.478027,2.62,75.238716,10000.0,16.3,0.1,/home/viktor/Downloads/input/20S_052_Mar28_17.33.32/20S_052_Mar28_17.33.32.ctf:mrc,/home/viktor/Downloads/input/20S_052_Mar28_17.33.32/20S_052_Mar28_17.33.32.mrc,gctf/20S_052_Mar28_17.33.32_gctf.log,4762.553223,motioncor/20S_052_Mar28_17.33.32_DW.mrc,4.824014999999998,0.12292999999999933
377,20S_051_Mar28_17.31.12,2017-12-15 17:31:56.176178,0.027284,24.204414,3.14546,motioncor/20S_051_Mar28_17.31.12.mrc,gctf/20S_051_Mar28_17.31.12.ctf,motioncor/20S_051_Mar28_17.31.12_DriftCorr.log,gctf/20S_051_Mar28_17.31.12_EPA.log,4.6935699999999985,1.06,4.5568100000000005,300.0,3.303331,4693.565918,2.62,74.386993,10000.0,24.2,0.1,/home/viktor/Downloads/input/20S_051_Mar28_17.31.12/20S_051_Mar28_17.31.12.ctf:mrc,/home/viktor/Downloads/input/20S_051_Mar28_17.31.12/20S_051_Mar28_17.31.12.mrc,gctf/20S_051_Mar28_17.31.12_gctf.log,4556.810059,motioncor/20S_051_Mar28_17.31.12_DW.mrc,4.625190000000001,0.13675999999999888
